gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4414063228,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/182980971,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.158402,-121.578246,11925,,,,,,2023-09-04T11:47,4,9,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,182980971,,Barry Saxifrage,2023-09-12T18:58:07,CC_BY_NC_4_0,Barry Saxifrage,Barry Saxifrage,,,2024-04-13T14:25:33.704Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4130047261,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/165753440,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.245566,-122.804689,185,,,,,,2023-06-04T20:27:18,4,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,165753440,,#BIMBY http://rhcs.org/,2023-06-05T17:39:39,CC_BY_NC_4_0,#BIMBY http://rhcs.org/,#BIMBY http://rhcs.org/,,,2024-04-13T13:30:53.117Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507889838,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195026905,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.804808,-123.055963,2,,,,,,2023-11-22T07:03,22,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195026905,,S.Wolf,2023-12-28T00:22:41,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T15:09:14.462Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4436157872,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/189301172,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.266873,-121.944948,15,,,,,,2023-10-28T11:35,28,10,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,189301172,,kathy-115,2023-10-29T01:58:53,CC_BY_NC_4_0,kathy-115,kathy-115,,,2024-04-13T14:27:17.824Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153518993,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/171215204,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.312743,-121.761337,1196,,,,,,2023/6/30,30,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,171215204,,Liam Steele,2023-07-05T15:04:09,CC0_1_0,Liam Steele,Liam Steele,,,2024-04-13T13:30:47.851Z,StillImage;StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165442622,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/170185767,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.975963,-122.412001,4,,,,,,2023-06-28T00:11:58,28,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,170185767,,Aiva Noringseth,2023-06-29T22:08:38,CC_BY_4_0,Aiva Noringseth,Aiva Noringseth,,,2024-04-13T15:05:44.929Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4062545930,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150785672,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.305225,-122.921158,200,,,,,,2023-01-14T11:42,14,1,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,150785672,,John D Reynolds,2023-03-11T02:50:01,CC_BY_4_0,John D Reynolds,John D Reynolds,,,2024-04-13T14:19:11.113Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442436873,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/191149610,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.067842,-122.818671,13,,,,,,2023-11-15T19:52:54,15,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,191149610,,austinkeener,2023-11-16T03:53:46,CC_BY_NC_4_0,austinkeener,austinkeener,,,2024-04-13T13:36:10.349Z,Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507674722,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195021268,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.804833,-123.057491,2,,,,,,2023-12-08T02:05,8,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195021268,,S.Wolf,2023-12-27T23:09:28,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T15:09:53.094Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4091800257,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/155070408,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.938575,-119.412003,,,,,,,2023-04-15T13:58,15,4,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,155070408,,Kalvin Chan,2023-04-16T00:03:07,CC_BY_4_0,Kalvin Chan,Kalvin Chan,,,2024-04-13T14:18:12.088Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4416838588,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/184078937,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.553834,-119.880281,31,,,,,,2023-09-17T19:41,17,9,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,184078937,,Chris Fluit,2023-09-20T04:32:29,CC_BY_NC_4_0,Chris Fluit,Chris Fluit,,,2024-04-13T13:36:39.065Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500612707,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/194146319,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.290411,-123.145962,28,,,,,,2023-12-12T05:00,12,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,194146319,,Guerric Haché,2023-12-16T23:19:55,CC0_1_0,Guerric Haché,Guerric Haché,,,2024-04-13T13:37:05.526Z,StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522609976,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/198624458,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.804426,-123.059863,2,,,,,,2024-01-05T06:08,5,1,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,198624458,,S.Wolf,2024-02-07T04:29:39,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:38:18.390Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4162262558,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/171229797,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.976042,-122.412522,8,,,,,,2023-06-27T21:45:29,27,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,171229797,,Julia Carr,2023-07-05T16:33:34,CC0_1_0,Julia Carr,Julia Carr,,,2024-04-13T13:32:12.495Z,Sound;Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4133688851,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/165985551,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.122144,-121.947907,766,,,,,,2023-06-06T17:02:03,6,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,165985551,,carolyn_forbes,2023-06-06T23:24:44,CC_BY_NC_4_0,carolyn_forbes,carolyn_forbes,,,2024-04-13T14:21:14.486Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597197586,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/203070103,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.941532,-119.413445,,,,,,,2024-03-18T10:46,18,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,203070103,,Alex Heffernan,2024-03-19T05:30:17,CC_BY_NC_4_0,Alex Heffernan,Alex Heffernan,,,2024-04-13T13:40:10.364Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165337141,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/173832126,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.215534,-123.201689,15,,,,,,2023-05-21T13:47,21,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,173832126,,Josiah Smith,2023-07-19T20:56:31,CC_BY_NC_4_0,Josiah Smith,Josiah Smith,,,2024-04-13T13:32:15.024Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4080743609,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154361326,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.266779,-123.12337,16,,,,,,2023-03-30T10:34,30,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,154361326,,natvanjan,2023-04-11T01:15:22,CC_BY_NC_4_0,natvanjan,natvanjan,,,2024-04-13T15:05:48.637Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4067377553,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151791535,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.206682,-116.971621,61,,,,,,2023/2/11,11,2,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,151791535,,jim22lawrence,2023-03-21T02:33:10,CC_BY_NC_4_0,jim22lawrence,jim22lawrence,,,2024-04-13T15:05:31.042Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153399225,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/171614896,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.31319,-119.619833,122,,,,,,2023-07-04T07:04,4,7,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,171614896,,Tristan Jobin,2023-07-07T19:57:51,CC_BY_4_0,Tristan Jobin,Tristan Jobin,,,2024-04-13T13:31:44.429Z,Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507946744,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195021275,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.80373,-123.058965,2,,,,,,2023-12-19T12:05,19,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195021275,,S.Wolf,2023-12-27T23:09:29,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:40:37.670Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4510406181,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/196124654,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.286818,-123.038952,231,,,,,,2024-01-07T11:48,7,1,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,196124654,,hdcooper,2024-01-08T14:47:18,CC_BY_NC_4_0,hdcooper,hdcooper,,,2024-04-13T13:38:05.244Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4129695030,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/164860141,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,incolatus,SUBSPECIES,"Canis latrans incolatus Hall, 1934",Canis latrans incolatus,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.25328,-123.353582,26550,,,,,,2023-05-31T12:33:46,31,5,2023,6164227,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,164860141,,,,CC_BY_NC_4_0,swanpotatoe,swanpotatoe,,,2024-04-13T13:30:38.484Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
4075879378,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152210667,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.952974,-119.401841,138,,,,,,2023-03-23T17:00:22,23,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,152210667,,ominous_tyro,2023-03-25T05:32:53,CC_BY_NC_4_0,ominous_tyro,ominous_tyro,,,2024-04-13T13:29:00.059Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525130773,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/199416233,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.04885,-119.51581,15,,,,,,2023-05-23T17:09,23,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,199416233,,Brian Starzomski,2024-02-16T01:01:53,CC0_1_0,Brian Starzomski,Brian Starzomski,,,2024-04-13T15:08:41.932Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4029143864,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/147922522,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.084799,-119.526354,31,,,,,,2023-02-02T15:17,2,2,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,147922522,,dougbrown,2023-02-03T01:11:47,CC_BY_NC_4_0,dougbrown,dougbrown,,,2024-04-13T13:28:08.295Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500891267,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/194286000,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.114684,-122.546662,8,,,,,,2023-12-17T13:06,17,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,194286000,,Josiah Smith,2023-12-18T16:09:22,CC_BY_NC_4_0,Josiah Smith,Josiah Smith,,,2024-04-13T14:26:29.690Z,StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458436695,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/192518562,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803885,-123.059239,2,,,,,,2023-11-16T10:22,16,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,192518562,,S.Wolf,2023-11-29T04:22:40,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T14:25:53.476Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4067671515,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151804158,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.302767,-123.131205,198,,,,,,2023-03-16T08:40,16,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,151804158,,Frank Lin,2023-03-21T05:35:50,CC_BY_NC_4_0,Frank Lin,Frank Lin,,,2024-04-13T15:05:33.339Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4075691973,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151902645,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.957808,-119.408808,,,,,,,2023-03-21T17:00,21,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,151902645,,Kalvin Chan,2023-03-22T05:43:25,CC_BY_4_0,Kalvin Chan,Kalvin Chan,,,2024-04-13T15:04:05.361Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177060297,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/177456200,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.239765,-122.899617,10,,,,,,2023-01-22T11:35,22,1,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,177456200,,utta gagel,2023-08-09T04:09:26,CC_BY_NC_4_0,utta gagel,utta gagel,,,2024-04-13T15:06:57.943Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597569194,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202896232,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.815545,-119.744408,4,,,,,,2024-03-17T12:15:10,17,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,202896232,,Lisa Millbank,2024-03-17T23:11:02,CC_BY_NC_4_0,bschwarzie,bschwarzie,,,2024-04-13T14:28:44.812Z,StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4116106914,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/161007792,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.22865,-123.211964,61,,,,,,2023-05-10T12:19,10,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,161007792,,Sean Vanderluit,2023-05-11T01:37:56,CC_BY_NC_4_0,Sean Vanderluit,Sean Vanderluit,,,2024-04-13T13:29:42.357Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525162161,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/199463390,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.2634,-122.830556,,,,,,,2024-02-16T07:08:58,16,2,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,199463390,,KRL,2024-02-16T15:15:57,CC_BY_NC_4_0,KRL,KRL,,,2024-04-13T14:25:59.101Z,StillImage;StillImage;StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4126760105,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/163638464,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.280842,-122.91545,9,,,,,,2023-05-25T05:25:51,25,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,163638464,,Vanessa Hum,2023-05-25T13:00:35,CC_BY_NC_4_0,Vanessa Hum,Vanessa Hum,,,2024-04-13T13:29:05.909Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4453998383,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/191885230,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.522179,-119.567914,15,,,,,,2023-11-22T22:49,22,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,191885230,,Jodi Forster,2023-11-23T23:01:07,CC_BY_NC_4_0,Jodi Forster,Jodi Forster,,,2024-04-13T15:09:23.551Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
